File,Bird Name,Length
496354.wav,AmericanCrow,31.410854166666667
496355.wav,AmericanCrow,427.22125
496356.wav,AmericanCrow,69.34929166666667
496358.wav,AmericanCrow,215.580875
506622.wav,AmericanCrow,32.36658333333333
513351.wav,AmericanCrow,108.50110416666666
51410.wav,AmericanCrow,162.56
516376.wav,AmericanCrow,14.4979375
51769.wav,AmericanCrow,4.663560090702948
531008.wav,AmericanCrow,7.468041666666666
534339.wav,AmericanCrow,45.8945625
550085.wav,AmericanCrow,17.510729166666668
556240.wav,AmericanCrow,13.824
561291.wav,AmericanCrow,52.584489795918365
568327.wav,AmericanCrow,74.8930612244898
568365.wav,AmericanCrow,78.0
569624.wav,AmericanCrow,32.381458333333335
569711.wav,AmericanCrow,41.762625
572379.wav,AmericanCrow,5.477875
574517.wav,AmericanCrow,78.35875
575220.wav,AmericanCrow,44.85845804988662
599687.wav,AmericanCrow,379.89135416666664
624432.wav,AmericanCrow,5.253770833333333
630414.wav,AmericanCrow,35.323741496598636
630418.wav,AmericanCrow,45.40081632653061
630422.wav,AmericanCrow,31.2420625
638328.wav,AmericanCrow,40.68
645148.wav,AmericanCrow,34.776
649367.wav,AmericanCrow,18.536770833333332
656092.wav,AmericanCrow,117.288
658087.wav,AmericanCrow,63.35816666666667
667361.wav,AmericanCrow,48.397645833333335
682568.wav,AmericanCrow,77.88471655328799
691189.wav,AmericanCrow,30.011791383219954
691531.wav,AmericanCrow,101.83609977324264
698321.wav,AmericanCrow,20.74303125
708836.wav,AmericanCrow,31.541541950113377
713256.wav,AmericanCrow,47.0
722766.wav,AmericanCrow,36.7952380952381
726412.wav,AmericanCrow,21.192
72977.wav,AmericanCrow,28.322199546485262
72978.wav,AmericanCrow,49.92
756861.wav,AmericanCrow,133.64370833333334
76433.wav,AmericanCrow,14.544
76434.wav,AmericanCrow,28.656
76435.wav,AmericanCrow,42.24
807484.wav,AmericanCrow,48.968375
817992.wav,AmericanCrow,23.688
899930.wav,AmericanCrow,499.85658333333333
90534.wav,AmericanCrow,23.249895833333333
92055.wav,AmericanCrow,44.496
92057.wav,AmericanCrow,74.496
92058.wav,AmericanCrow,93.6
98890.wav,AmericanCrow,49.85011337868481
103303.wav,AmericanGoldfinch,88.5673125
103304.wav,AmericanGoldfinch,108.121125
109299.wav,AmericanGoldfinch,119.928
109300.wav,AmericanGoldfinch,153.264
109301.wav,AmericanGoldfinch,32.256
124312.wav,AmericanGoldfinch,52.92
127600.wav,AmericanGoldfinch,441.888
169080.wav,AmericanGoldfinch,131.088
169082.wav,AmericanGoldfinch,77.544
169085.wav,AmericanGoldfinch,98.496
175254.wav,AmericanGoldfinch,144.624
179124.wav,AmericanGoldfinch,307.3779583333333
255471.wav,AmericanGoldfinch,46.312562358276644
288983.wav,AmericanGoldfinch,29.44
31023.wav,AmericanGoldfinch,22.116
313678.wav,AmericanGoldfinch,48.587755102040816
315299.wav,AmericanGoldfinch,27.76816326530612
325098.wav,AmericanGoldfinch,40.93387755102041
34052.wav,AmericanGoldfinch,43.36326530612245
34765.wav,AmericanGoldfinch,26.208
363149.wav,AmericanGoldfinch,85.224
363151.wav,AmericanGoldfinch,50.544
382506.wav,AmericanGoldfinch,18.8371875
383960.wav,AmericanGoldfinch,12.408163265306122
385206.wav,AmericanGoldfinch,41.770861678004536
389252.wav,AmericanGoldfinch,34.9036875
409002.wav,AmericanGoldfinch,34.176
420842.wav,AmericanGoldfinch,20.58448979591837
428425.wav,AmericanGoldfinch,76.152
429266.wav,AmericanGoldfinch,48.888
437593.wav,AmericanGoldfinch,112.14197916666667
453934.wav,AmericanGoldfinch,14.718666666666667
462056.wav,AmericanGoldfinch,34.3043537414966
49047.wav,AmericanGoldfinch,8.59002267573696
504150.wav,AmericanGoldfinch,6.188208333333334
542744.wav,AmericanGoldfinch,88.54066666666667
549768.wav,AmericanGoldfinch,82.48733333333334
552440.wav,AmericanGoldfinch,43.579
552887.wav,AmericanGoldfinch,61.178104166666664
556721.wav,AmericanGoldfinch,28.99591836734694
557331.wav,AmericanGoldfinch,137.784
562164.wav,AmericanGoldfinch,17.666235827664398
571646.wav,AmericanGoldfinch,46.452083333333334
580587.wav,AmericanGoldfinch,97.46935416666666
582147.wav,AmericanGoldfinch,11.16
582373.wav,AmericanGoldfinch,32.000090702947844
582571.wav,AmericanGoldfinch,20.20716553287982
590055.wav,AmericanGoldfinch,74.18685416666666
59096.wav,AmericanGoldfinch,39.3665306122449
598805.wav,AmericanGoldfinch,68.904
599315.wav,AmericanGoldfinch,81.096
600281.wav,AmericanGoldfinch,30.048
603828.wav,AmericanGoldfinch,6.985520833333333
603829.wav,AmericanGoldfinch,1.77025
610948.wav,AmericanGoldfinch,55.03077097505669
612292.wav,AmericanGoldfinch,12.141020833333334
635390.wav,AmericanGoldfinch,90.53241666666666
665828.wav,AmericanGoldfinch,46.6504375
690945.wav,AmericanGoldfinch,73.302947845805
720038.wav,AmericanGoldfinch,9.102645833333334
723797.wav,AmericanGoldfinch,31.451428571428572
734890.wav,AmericanGoldfinch,48.655541666666664
756999.wav,AmericanGoldfinch,35.131166666666665
772374.wav,AmericanGoldfinch,172.094693877551
79526.wav,AmericanGoldfinch,48.816
816256.wav,AmericanGoldfinch,195.864
830026.wav,AmericanGoldfinch,28.350979166666665
103059.wav,AmericanRobin,87.38858333333333
103060.wav,AmericanRobin,70.87
128490.wav,AmericanRobin,441.648
129798.wav,AmericanRobin,71.94716666666666
131093.wav,AmericanRobin,128.496
132864.wav,AmericanRobin,207.624
13602.wav,AmericanRobin,64.28734693877551
138063.wav,AmericanRobin,199.0791836734694
139086.wav,AmericanRobin,20.87183673469388
14079.wav,AmericanRobin,12.408163265306122
14080.wav,AmericanRobin,65.04489795918367
14442.wav,AmericanRobin,68.11208616780046
146297.wav,AmericanRobin,54.2456875
164729.wav,AmericanRobin,42.24
165267.wav,AmericanRobin,5.832
165272.wav,AmericanRobin,209.208
165280.wav,AmericanRobin,13.584
165284.wav,AmericanRobin,100.848
165285.wav,AmericanRobin,66.432
165291.wav,AmericanRobin,81.504
165292.wav,AmericanRobin,68.256
165294.wav,AmericanRobin,103.632
165295.wav,AmericanRobin,75.0
165298.wav,AmericanRobin,3.792
165299.wav,AmericanRobin,3.576
165300.wav,AmericanRobin,4.416
165302.wav,AmericanRobin,5.016
165303.wav,AmericanRobin,105.168
165304.wav,AmericanRobin,202.944
171727.wav,AmericanRobin,21.577142857142857
172405.wav,AmericanRobin,62.7339375
172423.wav,AmericanRobin,52.6964375
175222.wav,AmericanRobin,133.512
177384.wav,AmericanRobin,49.841632653061225
178008.wav,AmericanRobin,40.96372916666667
190441.wav,AmericanRobin,90.93224489795918
190473.wav,AmericanRobin,114.05061224489796
205803.wav,AmericanRobin,97.104
254483.wav,AmericanRobin,39.552
254484.wav,AmericanRobin,34.2
264344.wav,AmericanRobin,43.284897959183674
269082.wav,AmericanRobin,100.28408163265306
282428.wav,AmericanRobin,4.542040816326531
294460.wav,AmericanRobin,232.728
307484.wav,AmericanRobin,54.64807256235828
309318.wav,AmericanRobin,110.23673469387755
309636.wav,AmericanRobin,27.245714285714286
309928.wav,AmericanRobin,75.62448979591836
310256.wav,AmericanRobin,33.008707482993195
313351.wav,AmericanRobin,51.01714285714286
313352.wav,AmericanRobin,36.83265306122449
313434.wav,AmericanRobin,33.552
319833.wav,AmericanRobin,39.83673469387755
320027.wav,AmericanRobin,70.98835416666667
320472.wav,AmericanRobin,23.61469387755102
320503.wav,AmericanRobin,14.185555555555556
320724.wav,AmericanRobin,42.24269841269841
320906.wav,AmericanRobin,20.899024943310657
322295.wav,AmericanRobin,66.13709750566893
322565.wav,AmericanRobin,159.3208163265306
322572.wav,AmericanRobin,123.66367346938776
322734.wav,AmericanRobin,52.84995833333333
322790.wav,AmericanRobin,16.013061224489796
322821.wav,AmericanRobin,65.64571428571429
322822.wav,AmericanRobin,52.584489795918365
322884.wav,AmericanRobin,43.93795918367347
322887.wav,AmericanRobin,30.066938775510206
322973.wav,AmericanRobin,16.013061224489796
323031.wav,AmericanRobin,43.57224489795918
323246.wav,AmericanRobin,38.21714285714286
323307.wav,AmericanRobin,16.5018820861678
325132.wav,AmericanRobin,43.99970833333333
328275.wav,AmericanRobin,5.25671201814059
338199.wav,AmericanRobin,62.66839002267574
34766.wav,AmericanRobin,59.976
351861.wav,AmericanRobin,122.17469387755102
351863.wav,AmericanRobin,95.50367346938775
35891.wav,AmericanRobin,13.400816326530613
35898.wav,AmericanRobin,24.32
361931.wav,AmericanRobin,21.806757369614512
364638.wav,AmericanRobin,13.133219954648526
366599.wav,AmericanRobin,23.61469387755102
367008.wav,AmericanRobin,50.651428571428575
368614.wav,AmericanRobin,72.16239583333333
368615.wav,AmericanRobin,43.908770833333335
375006.wav,AmericanRobin,41.0468253968254
375274.wav,AmericanRobin,64.704
378442.wav,AmericanRobin,83.74857142857142
382342.wav,AmericanRobin,33.71201814058957
383961.wav,AmericanRobin,40.09795918367347
384027.wav,AmericanRobin,34.06367346938776
385843.wav,AmericanRobin,13.583673469387755
389079.wav,AmericanRobin,14.49795918367347
394835.wav,AmericanRobin,40.948684807256235
396272.wav,AmericanRobin,12.49235827664399
406162.wav,AmericanRobin,2.808
406326.wav,AmericanRobin,171.0
407819.wav,AmericanRobin,31.872
408325.wav,AmericanRobin,20.064
408817.wav,AmericanRobin,114.336
409609.wav,AmericanRobin,63.624
416294.wav,AmericanRobin,62.784
417028.wav,AmericanRobin,337.656
420475.wav,AmericanRobin,71.064
420837.wav,AmericanRobin,42.475102040816324
422421.wav,AmericanRobin,35.448
423449.wav,AmericanRobin,140.98285714285714
446457.wav,AmericanRobin,83.976
446458.wav,AmericanRobin,158.82448979591837
446460.wav,AmericanRobin,28.368
446462.wav,AmericanRobin,124.896
451211.wav,AmericanRobin,36.096
452609.wav,AmericanRobin,26.136
461774.wav,AmericanRobin,182.112
464670.wav,AmericanRobin,19.539977324263038
464766.wav,AmericanRobin,41.02412698412699
466048.wav,AmericanRobin,40.87710416666667
467907.wav,AmericanRobin,10.0
468243.wav,AmericanRobin,21.936
468991.wav,AmericanRobin,63.565333333333335
469605.wav,AmericanRobin,150.04734693877552
472299.wav,AmericanRobin,23.177395833333332
479482.wav,AmericanRobin,97.04489795918367
480678.wav,AmericanRobin,90.1414375
480926.wav,AmericanRobin,29.12049886621315
483578.wav,AmericanRobin,38.824
483628.wav,AmericanRobin,35.5527664399093
483875.wav,AmericanRobin,28.782766439909295
495411.wav,AmericanRobin,6.0921666666666665
496849.wav,AmericanRobin,83.67847916666666
500148.wav,AmericanRobin,38.664
502031.wav,AmericanRobin,10.082104166666667
504196.wav,AmericanRobin,8.55125
522325.wav,AmericanRobin,79.025625
530120.wav,AmericanRobin,52.28058333333333
537326.wav,AmericanRobin,58.128
539769.wav,AmericanRobin,21.226666666666667
542730.wav,AmericanRobin,26.802854166666666
543354.wav,AmericanRobin,64.41795918367347
545688.wav,AmericanRobin,15.408
550087.wav,AmericanRobin,8.538541666666667
550889.wav,AmericanRobin,14.377354166666667
550893.wav,AmericanRobin,10.481395833333334
559314.wav,AmericanRobin,42.1484126984127
562221.wav,AmericanRobin,34.26647916666667
562449.wav,AmericanRobin,47.33533333333333
563197.wav,AmericanRobin,60.0
563200.wav,AmericanRobin,12.5299375
563413.wav,AmericanRobin,32.096291666666666
563612.wav,AmericanRobin,60.0
564319.wav,AmericanRobin,57.43954166666666
564320.wav,AmericanRobin,14.039833333333334
564324.wav,AmericanRobin,60.0
564544.wav,AmericanRobin,60.0
564545.wav,AmericanRobin,31.5789375
564547.wav,AmericanRobin,28.122333333333334
566186.wav,AmericanRobin,33.70666666666666
567242.wav,AmericanRobin,43.460875
567329.wav,AmericanRobin,26.901
568399.wav,AmericanRobin,130.656
569292.wav,AmericanRobin,58.967460317460315
571269.wav,AmericanRobin,24.736083333333333
572221.wav,AmericanRobin,26.447958333333332
572222.wav,AmericanRobin,30.385166666666667
572223.wav,AmericanRobin,21.612
572715.wav,AmericanRobin,12.082729166666667
573924.wav,AmericanRobin,16.818833333333334
574171.wav,AmericanRobin,71.0061875
574466.wav,AmericanRobin,88.05877551020409
574469.wav,AmericanRobin,135.9673469387755
574471.wav,AmericanRobin,79.28163265306122
574473.wav,AmericanRobin,118.23020408163265
574476.wav,AmericanRobin,68.64979591836735
574482.wav,AmericanRobin,293.64244897959185
574483.wav,AmericanRobin,96.05224489795918
574484.wav,AmericanRobin,93.44
574486.wav,AmericanRobin,34.63836734693878
574487.wav,AmericanRobin,170.05714285714285
574489.wav,AmericanRobin,174.1322448979592
574494.wav,AmericanRobin,137.8481632653061
599316.wav,AmericanRobin,59.544
610883.wav,AmericanRobin,185.952
610952.wav,AmericanRobin,24.125229166666667
624425.wav,AmericanRobin,29.57061224489796
635395.wav,AmericanRobin,299.4112083333333
638326.wav,AmericanRobin,83.352
639265.wav,AmericanRobin,53.173696145124715
640975.wav,AmericanRobin,38.55
641578.wav,AmericanRobin,63.32081632653061
641669.wav,AmericanRobin,63.32081632653061
645161.wav,AmericanRobin,113.15985416666666
651831.wav,AmericanRobin,19.872
663093.wav,AmericanRobin,8.784
663094.wav,AmericanRobin,34.32
663098.wav,AmericanRobin,140.568
666135.wav,AmericanRobin,45.51439909297052
686190.wav,AmericanRobin,36.285333333333334
70119.wav,AmericanRobin,103.78448979591836
710116.wav,AmericanRobin,119.82439909297052
711105.wav,AmericanRobin,331.5205
728269.wav,AmericanRobin,37.06678004535147
72964.wav,AmericanRobin,32.569160997732425
729933.wav,AmericanRobin,94.63034013605443
729934.wav,AmericanRobin,46.93045351473923
734125.wav,AmericanRobin,33.696
734182.wav,AmericanRobin,51.92852607709751
736763.wav,AmericanRobin,35.016
744275.wav,AmericanRobin,84.048
75498.wav,AmericanRobin,22.767800453514738
75743.wav,AmericanRobin,59.952
771920.wav,AmericanRobin,199.0791836734694
772840.wav,AmericanRobin,22.49909297052154
774161.wav,AmericanRobin,223.728
774170.wav,AmericanRobin,271.224
78015.wav,AmericanRobin,53.968979591836735
78683.wav,AmericanRobin,135.888
81923.wav,AmericanRobin,47.28503401360544
825256.wav,AmericanRobin,144.024
860362.wav,AmericanRobin,26.354829931972787
96869.wav,AmericanRobin,179.8269387755102
97957.wav,AmericanRobin,45.6875283446712
172893.wav,BarredOwl,7.056
191379.wav,BarredOwl,24.129795918367346
197263.wav,BarredOwl,215.53632653061226
215846.wav,BarredOwl,39.902145833333336
269159.wav,BarredOwl,53.208
363749.wav,BarredOwl,215.976
368855.wav,BarredOwl,175.0465306122449
368856.wav,BarredOwl,42.370612244897956
380761.wav,BarredOwl,111.19972789115646
383332.wav,BarredOwl,39.98149659863945
389995.wav,BarredOwl,31.488
390825.wav,BarredOwl,15.648956916099774
413729.wav,BarredOwl,86.97609977324262
430783.wav,BarredOwl,70.69723356009071
433223.wav,BarredOwl,117.36816326530612
436986.wav,BarredOwl,57.672020833333335
477198.wav,BarredOwl,30.108125
48075.wav,BarredOwl,41.832
483028.wav,BarredOwl,43.152
486052.wav,BarredOwl,70.59591666666667
48644.wav,BarredOwl,84.168
48645.wav,BarredOwl,92.952
498643.wav,BarredOwl,48.6
498644.wav,BarredOwl,39.144
498645.wav,BarredOwl,34.56
500514.wav,BarredOwl,60.089416666666665
511585.wav,BarredOwl,266.15652083333333
545772.wav,BarredOwl,41.044013605442174
569814.wav,BarredOwl,39.5049375
569818.wav,BarredOwl,57.63133333333333
580531.wav,BarredOwl,47.663809523809526
580532.wav,BarredOwl,7.48124716553288
582630.wav,BarredOwl,25.171043083900226
59115.wav,BarredOwl,123.08897959183673
593665.wav,BarredOwl,10.095583333333334
602835.wav,BarredOwl,41.78256235827664
642032.wav,BarredOwl,20.04
6504.wav,BarredOwl,17.47591836734694
650793.wav,BarredOwl,16.074583333333333
656431.wav,BarredOwl,5.0
684119.wav,BarredOwl,139.41238095238094
684479.wav,BarredOwl,104.20224489795919
684619.wav,BarredOwl,141.13873015873017
689984.wav,BarredOwl,67.96478458049887
690095.wav,BarredOwl,120.03106575963719
690096.wav,BarredOwl,147.90208616780046
690586.wav,BarredOwl,41.84562358276644
690592.wav,BarredOwl,539.5466213151927
690614.wav,BarredOwl,169.52104308390022
690957.wav,BarredOwl,8.490833333333333
691476.wav,BarredOwl,62.89086167800453
691770.wav,BarredOwl,249.88299319727892
691930.wav,BarredOwl,186.07589569161
692307.wav,BarredOwl,30.102902494331065
696556.wav,BarredOwl,358.0825396825397
696582.wav,BarredOwl,318.1069614512472
698519.wav,BarredOwl,236.71013605442178
698851.wav,BarredOwl,47.00462585034013
69922.wav,BarredOwl,80.09142857142857
69923.wav,BarredOwl,54.15183673469388
713081.wav,BarredOwl,42.05714285714286
749428.wav,BarredOwl,12.204
749432.wav,BarredOwl,6.768
77536.wav,BarredOwl,187.68979591836734
77537.wav,BarredOwl,105.14285714285714
801125.wav,BarredOwl,145.14827083333333
801126.wav,BarredOwl,103.40202083333334
82754.wav,BarredOwl,16.300408163265306
855253.wav,BarredOwl,28.373708333333333
861603.wav,BarredOwl,93.0
861604.wav,BarredOwl,37.0
878848.wav,BarredOwl,131.436
109162.wav,BlueJay,84.96
109601.wav,BlueJay,8.184
114085.wav,BlueJay,8.16
116372.wav,BlueJay,5.228798185941043
116373.wav,BlueJay,51.33
116374.wav,BlueJay,39.796961451247164
122442.wav,BlueJay,23.796938775510203
134994.wav,BlueJay,25.782857142857143
138073.wav,BlueJay,21.080816326530613
140465.wav,BlueJay,42.328866213151926
142244.wav,BlueJay,45.973356009070294
149305.wav,BlueJay,190.224
149337.wav,BlueJay,75.144
15192.wav,BlueJay,45.5134693877551
15263.wav,BlueJay,63.52979591836735
155439.wav,BlueJay,18.997732426303855
164549.wav,BlueJay,94.224
165317.wav,BlueJay,37.512
165319.wav,BlueJay,90.312
165320.wav,BlueJay,174.888
165321.wav,BlueJay,82.176
165322.wav,BlueJay,33.408
165323.wav,BlueJay,21.12
165324.wav,BlueJay,56.112
167820.wav,BlueJay,73.392
168080.wav,BlueJay,57.835102040816324
168081.wav,BlueJay,43.12816326530612
168082.wav,BlueJay,8.751020408163265
168092.wav,BlueJay,12.042448979591837
168094.wav,BlueJay,10.762448979591836
16897.wav,BlueJay,10.89374149659864
169144.wav,BlueJay,42.048
170063.wav,BlueJay,14.471836734693877
174959.wav,BlueJay,11.078866213151928
175223.wav,BlueJay,12.744
176358.wav,BlueJay,41.221224489795915
179708.wav,BlueJay,61.488
190440.wav,BlueJay,57.99183673469388
190538.wav,BlueJay,4.0751020408163265
205522.wav,BlueJay,146.448
20766.wav,BlueJay,32.937619047619044
233380.wav,BlueJay,40.77408163265306
233403.wav,BlueJay,83.33061224489796
234317.wav,BlueJay,19.296598639455784
234669.wav,BlueJay,40.25469387755102
277334.wav,BlueJay,9.978775510204082
277339.wav,BlueJay,10.645351473922902
278825.wav,BlueJay,101.04
282293.wav,BlueJay,10.65795918367347
282294.wav,BlueJay,30.928979591836736
282295.wav,BlueJay,40.72489795918367
282296.wav,BlueJay,16.03918367346939
286399.wav,BlueJay,90.38367346938776
288988.wav,BlueJay,11.493877551020407
296398.wav,BlueJay,77.8137641723356
307817.wav,BlueJay,54.204081632653065
310198.wav,BlueJay,62.83823129251701
310243.wav,BlueJay,24.426104166666665
310840.wav,BlueJay,23.04
311563.wav,BlueJay,16.64
311958.wav,BlueJay,6.426122448979592
311959.wav,BlueJay,9.874285714285714
313063.wav,BlueJay,8.233990929705216
313064.wav,BlueJay,9.096326530612245
315101.wav,BlueJay,146.67755102040817
32024.wav,BlueJay,25.75673469387755
321551.wav,BlueJay,9.296258503401361
321552.wav,BlueJay,6.900657596371882
321638.wav,BlueJay,42.91918367346939
325696.wav,BlueJay,44.30367346938775
331890.wav,BlueJay,5.99734693877551
332243.wav,BlueJay,37.44
33617.wav,BlueJay,59.304
342555.wav,BlueJay,16.07530612244898
346022.wav,BlueJay,4.19514739229025
351864.wav,BlueJay,13.584739229024944
354344.wav,BlueJay,5.856708333333334
356764.wav,BlueJay,6.08
357977.wav,BlueJay,19.992979166666668
370249.wav,BlueJay,56.496
381585.wav,BlueJay,9.840294784580498
381588.wav,BlueJay,10.76140589569161
381591.wav,BlueJay,35.17333333333333
382347.wav,BlueJay,36.884897959183675
382356.wav,BlueJay,235.4938775510204
383966.wav,BlueJay,24.42448979591837
388596.wav,BlueJay,11.128163265306123
388611.wav,BlueJay,43.990204081632655
389235.wav,BlueJay,41.19510204081632
390940.wav,BlueJay,34.8734693877551
390941.wav,BlueJay,12.277551020408163
391461.wav,BlueJay,14.65469387755102
409011.wav,BlueJay,22.608
416746.wav,BlueJay,40.296
421264.wav,BlueJay,33.552
44106.wav,BlueJay,27.408
463860.wav,BlueJay,21.660204081632653
464020.wav,BlueJay,32.74011337868481
468380.wav,BlueJay,35.886
474990.wav,BlueJay,108.696
475108.wav,BlueJay,33.6
481413.wav,BlueJay,6.966
482489.wav,BlueJay,45.92508333333333
48409.wav,BlueJay,22.884331065759635
493888.wav,BlueJay,39.471125
494688.wav,BlueJay,13.340979166666667
497792.wav,BlueJay,44.926291666666664
499798.wav,BlueJay,40.16014583333333
509346.wav,BlueJay,90.04297916666667
509555.wav,BlueJay,13.052458333333334
511955.wav,BlueJay,58.03964583333333
511958.wav,BlueJay,21.551458333333333
511960.wav,BlueJay,19.458479166666667
521284.wav,BlueJay,29.04301587301587
530848.wav,BlueJay,48.533125
549775.wav,BlueJay,12.083333333333334
549777.wav,BlueJay,2.4729791666666667
558249.wav,BlueJay,96.23333333333333
559474.wav,BlueJay,34.19428571428571
562454.wav,BlueJay,60.0
564002.wav,BlueJay,47.46448979591837
570216.wav,BlueJay,71.14437641723356
570570.wav,BlueJay,56.610249433106574
571792.wav,BlueJay,22.779708333333332
572588.wav,BlueJay,30.68475
573211.wav,BlueJay,59.45047916666667
57383.wav,BlueJay,5.773061224489796
57384.wav,BlueJay,18.964897959183673
586549.wav,BlueJay,60.0
587488.wav,BlueJay,59.81265306122449
589307.wav,BlueJay,11.1840589569161
590983.wav,BlueJay,19.512
59118.wav,BlueJay,42.63183673469388
592263.wav,BlueJay,3.792925170068027
59939.wav,BlueJay,39.053061224489795
600532.wav,BlueJay,65.088
600535.wav,BlueJay,44.16
615045.wav,BlueJay,38.0865306122449
621792.wav,BlueJay,28.584229166666667
622245.wav,BlueJay,29.007354166666666
629110.wav,BlueJay,36.74725
632164.wav,BlueJay,20.0949375
638296.wav,BlueJay,171.8073469387755
638323.wav,BlueJay,91.2
638324.wav,BlueJay,122.808
640349.wav,BlueJay,15.203265306122448
640351.wav,BlueJay,171.8073469387755
691158.wav,BlueJay,40.07433106575964
691159.wav,BlueJay,38.00981859410431
691160.wav,BlueJay,6.459875
691161.wav,BlueJay,68.05197916666667
691162.wav,BlueJay,171.73142857142858
691163.wav,BlueJay,15.141043083900227
691957.wav,BlueJay,96.75704166666667
696438.wav,BlueJay,9.393333333333333
696440.wav,BlueJay,17.057125
696752.wav,BlueJay,5.176371882086168
70304.wav,BlueJay,32.888163265306126
711502.wav,BlueJay,43.885895691609974
712977.wav,BlueJay,35.274479166666666
712978.wav,BlueJay,40.0
734887.wav,BlueJay,189.48935416666666
747012.wav,BlueJay,34.84437641723356
